job_title,company,category,skills,skills_list,salary,experience_level
Armed forces technical officer,Hall Inc,Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",95000.0,Entry Level
Ceramics designer,"Gilmore, Little and Gill",Finance,"Python, Risk Analysis","['Python', 'Risk Analysis']",80000.0,Entry Level
IT trainer,Harris LLC,Healthcare,Patient Care,['Patient Care'],133000.0,Mid Level
"Horticulturist, commercial",White-Cain,Software,"SQL, C++, Python, Machine Learning","['SQL', 'C++', 'Python', 'Machine Learning']",148000.0,Entry Level
Heritage manager,Barnes Inc,Healthcare,Nursing,['Nursing'],100000.0,Senior Level
Adult guidance worker,"Rodriguez, Baker and Bass",Software,"React, C++","['React', 'C++']",74000.0,Entry Level
Engineering geologist,Wilson Inc,Software,"C++, Machine Learning, SQL","['C++', 'Machine Learning', 'SQL']",55000.0,Mid Level
Estate agent,Smith-Torres,Education,"Teaching, EdTech","['Teaching', 'EdTech']",82000.0,Mid Level
Private music teacher,"Mendez, Williams and Martin",Finance,"Risk Analysis, Python, SQL, Excel","['Risk Analysis', 'Python', 'SQL', 'Excel']",72000.0,Mid Level
Recruitment consultant,Thomas LLC,Marketing,"Content Writing, SEO","['Content Writing', 'SEO']",83000.0,Senior Level
Radio producer,Huynh Ltd,Healthcare,"Nursing, Patient Care, Pharmaceuticals, Medical Research","['Nursing', 'Patient Care', 'Pharmaceuticals', 'Medical Research']",49000.0,Mid Level
Environmental education officer,"May, Gray and Barrett",Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",64000.0,Mid Level
Ambulance person,Hernandez Inc,Finance,"Python, SQL, Excel, Risk Analysis","['Python', 'SQL', 'Excel', 'Risk Analysis']",135000.0,Senior Level
Paramedic,"Johnson, Aguilar and Chandler",Healthcare,Medical Research,['Medical Research'],101000.0,Senior Level
Conference centre manager,Nelson-Gomez,Manufacturing,"Supply Chain, Production Planning, Quality Control","['Supply Chain', 'Production Planning', 'Quality Control']",47000.0,Senior Level
Sports therapist,Thomas-Sheppard,Manufacturing,"Production Planning, Supply Chain","['Production Planning', 'Supply Chain']",132000.0,Mid Level
Computer games developer,Mullins PLC,Finance,"Python, Excel, Risk Analysis","['Python', 'Excel', 'Risk Analysis']",146000.0,Senior Level
Counselling psychologist,"Duarte, Stanley and Logan",Finance,"Python, Excel, Risk Analysis","['Python', 'Excel', 'Risk Analysis']",54000.0,Entry Level
Drilling engineer,Thomas and Sons,Finance,"Financial Modeling, SQL, Excel, Python","['Financial Modeling', 'SQL', 'Excel', 'Python']",59000.0,Mid Level
Minerals surveyor,"Mejia, Jones and Howell",Manufacturing,Quality Control,['Quality Control'],96000.0,Senior Level
Therapeutic radiographer,Sims Group,Manufacturing,"Supply Chain, Production Planning","['Supply Chain', 'Production Planning']",129000.0,Entry Level
Personnel officer,Bennett and Sons,Education,"EdTech, Research","['EdTech', 'Research']",60000.0,Entry Level
"Engineer, biomedical",Davis Inc,Healthcare,"Medical Research, Pharmaceuticals, Patient Care","['Medical Research', 'Pharmaceuticals', 'Patient Care']",85000.0,Entry Level
"Research officer, trade union",Shelton-Higgins,Finance,SQL,['SQL'],110000.0,Senior Level
Probation officer,Hernandez Inc,Retail,"Sales, Customer Service","['Sales', 'Customer Service']",121000.0,Entry Level
"Engineer, civil (contracting)",James-White,Finance,"Python, Financial Modeling, Risk Analysis, Excel","['Python', 'Financial Modeling', 'Risk Analysis', 'Excel']",82000.0,Entry Level
"Engineer, broadcasting (operations)",Lewis Group,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",71000.0,Mid Level
Fashion designer,Taylor-Lee,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",55000.0,Senior Level
"Psychologist, forensic",Rodriguez-Marks,Manufacturing,"Quality Control, Production Planning","['Quality Control', 'Production Planning']",50000.0,Entry Level
Probation officer,Steele LLC,Education,"Teaching, Research, EdTech, Curriculum Design","['Teaching', 'Research', 'EdTech', 'Curriculum Design']",56000.0,Mid Level
Data processing manager,"Wilkins, Pace and Becker",Healthcare,Nursing,['Nursing'],70000.0,Entry Level
"Psychotherapist, child",Koch PLC,Marketing,"Social Media, Content Writing, Market Research, Google Ads","['Social Media', 'Content Writing', 'Market Research', 'Google Ads']",91000.0,Senior Level
Theme park manager,Martinez-Oliver,Marketing,SEO,['SEO'],61000.0,Senior Level
"Engineer, mining",Bartlett-Harris,Software,"Python, React, Machine Learning","['Python', 'React', 'Machine Learning']",101000.0,Mid Level
Academic librarian,Lee PLC,Marketing,Social Media,['Social Media'],71000.0,Senior Level
Osteopath,Rivera PLC,Retail,Merchandising,['Merchandising'],73000.0,Mid Level
Race relations officer,"Lee, Rangel and Cole",Retail,Customer Service,['Customer Service'],119000.0,Senior Level
Chartered certified accountant,Stewart and Sons,Healthcare,"Nursing, Pharmaceuticals, Medical Research","['Nursing', 'Pharmaceuticals', 'Medical Research']",116000.0,Senior Level
Occupational therapist,Carter-Reynolds,Healthcare,"Nursing, Patient Care","['Nursing', 'Patient Care']",75000.0,Entry Level
Financial risk analyst,Callahan PLC,Finance,"SQL, Excel, Risk Analysis, Python","['SQL', 'Excel', 'Risk Analysis', 'Python']",122000.0,Senior Level
Planning and development surveyor,"Mcdonald, Baxter and Singleton",Finance,"SQL, Excel","['SQL', 'Excel']",90000.0,Senior Level
Ceramics designer,"Wilson, Lewis and Black",Education,"EdTech, Research, Teaching, Curriculum Design","['EdTech', 'Research', 'Teaching', 'Curriculum Design']",120000.0,Mid Level
Equality and diversity officer,"Bates, Osborne and Griffith",Education,Teaching,['Teaching'],141000.0,Senior Level
"Designer, exhibition/display","Davis, Green and Fuentes",Education,Research,['Research'],75000.0,Mid Level
Actor,Murray Inc,Education,"EdTech, Curriculum Design, Research","['EdTech', 'Curriculum Design', 'Research']",66000.0,Senior Level
Mechanical engineer,Smith-Snyder,Healthcare,"Nursing, Pharmaceuticals","['Nursing', 'Pharmaceuticals']",50000.0,Senior Level
Film/video editor,Russell and Sons,Retail,Sales,['Sales'],136000.0,Entry Level
Illustrator,Martinez PLC,Education,"Curriculum Design, Research, EdTech, Teaching","['Curriculum Design', 'Research', 'EdTech', 'Teaching']",137000.0,Entry Level
Television camera operator,Trujillo PLC,Finance,"Excel, Risk Analysis, Python","['Excel', 'Risk Analysis', 'Python']",89000.0,Mid Level
"Embryologist, clinical",Banks LLC,Retail,"Merchandising, Sales, Customer Service","['Merchandising', 'Sales', 'Customer Service']",79000.0,Mid Level
Charity officer,"Lopez, Booth and Santos",Healthcare,"Medical Research, Pharmaceuticals, Patient Care","['Medical Research', 'Pharmaceuticals', 'Patient Care']",111000.0,Mid Level
Camera operator,"Harris, Russell and Chan",Software,"Java, C++, AWS","['Java', 'C++', 'AWS']",90000.0,Entry Level
Trade union research officer,Liu PLC,Retail,Sales,['Sales'],110000.0,Mid Level
Pharmacologist,"Sexton, Todd and Obrien",Education,"Curriculum Design, Teaching, Research, EdTech","['Curriculum Design', 'Teaching', 'Research', 'EdTech']",72000.0,Entry Level
Race relations officer,"Wood, Jones and Simpson",Healthcare,"Nursing, Pharmaceuticals","['Nursing', 'Pharmaceuticals']",117000.0,Senior Level
Civil Service fast streamer,King-Adams,Healthcare,Nursing,['Nursing'],104000.0,Entry Level
Tourism officer,"Martin, Rich and Elliott",Healthcare,Patient Care,['Patient Care'],97000.0,Senior Level
Web designer,Johnson Inc,Manufacturing,"Quality Control, Supply Chain, Production Planning","['Quality Control', 'Supply Chain', 'Production Planning']",105000.0,Mid Level
Writer,Mccormick-Griffin,Manufacturing,"Production Planning, Quality Control","['Production Planning', 'Quality Control']",49000.0,Mid Level
Camera operator,"Black, Cox and Bates",Finance,"Financial Modeling, Python, Risk Analysis","['Financial Modeling', 'Python', 'Risk Analysis']",140000.0,Mid Level
Broadcast presenter,Ochoa PLC,Marketing,"Google Ads, Social Media, Content Writing, Market Research","['Google Ads', 'Social Media', 'Content Writing', 'Market Research']",76000.0,Entry Level
Biomedical engineer,"Raymond, Cook and Ramirez",Education,"Teaching, EdTech, Curriculum Design","['Teaching', 'EdTech', 'Curriculum Design']",150000.0,Senior Level
Volunteer coordinator,Yang-King,Healthcare,"Patient Care, Medical Research, Pharmaceuticals","['Patient Care', 'Medical Research', 'Pharmaceuticals']",131000.0,Entry Level
Financial adviser,"Campbell, Monroe and Hutchinson",Manufacturing,Production Planning,['Production Planning'],95000.0,Senior Level
"Chemist, analytical",Tucker LLC,Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",54000.0,Entry Level
Hydrogeologist,"Fernandez, Smith and Taylor",Finance,Python,['Python'],89000.0,Entry Level
Barrister,Nicholson-Lewis,Software,"SQL, React, Python","['SQL', 'React', 'Python']",107000.0,Senior Level
"Administrator, arts",Moore-Johnson,Software,"SQL, AWS, Java, React","['SQL', 'AWS', 'Java', 'React']",68000.0,Entry Level
International aid/development worker,Jackson-Gonzalez,Education,"EdTech, Curriculum Design, Teaching","['EdTech', 'Curriculum Design', 'Teaching']",143000.0,Mid Level
"Therapist, occupational",Montoya-Turner,Healthcare,Medical Research,['Medical Research'],91000.0,Mid Level
Chartered legal executive (England and Wales),Cook-Jacobs,Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",139000.0,Senior Level
Customer service manager,"Zhang, Jordan and Moody",Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",47000.0,Mid Level
Energy engineer,"Keller, Marks and Gonzalez",Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",146000.0,Mid Level
Theatre stage manager,Cooper LLC,Manufacturing,"Quality Control, Supply Chain","['Quality Control', 'Supply Chain']",122000.0,Mid Level
Freight forwarder,Johnson-Henry,Software,"C++, SQL","['C++', 'SQL']",112000.0,Entry Level
Theatre manager,"Wolfe, Rodriguez and Lopez",Healthcare,Patient Care,['Patient Care'],54000.0,Senior Level
Research scientist (physical sciences),Zavala-Bennett,Healthcare,Nursing,['Nursing'],82000.0,Mid Level
"Teacher, music","Rosario, Jones and Reyes",Manufacturing,"Supply Chain, Production Planning, Quality Control","['Supply Chain', 'Production Planning', 'Quality Control']",45000.0,Entry Level
"Administrator, arts",Smith-Burns,Healthcare,Medical Research,['Medical Research'],50000.0,Senior Level
"Engineer, agricultural","Ortiz, Owens and Bennett",Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",58000.0,Entry Level
Learning disability nurse,Clark-Mason,Manufacturing,"Supply Chain, Production Planning","['Supply Chain', 'Production Planning']",123000.0,Mid Level
Ceramics designer,Vaughn LLC,Finance,"Financial Modeling, Risk Analysis","['Financial Modeling', 'Risk Analysis']",65000.0,Senior Level
Farm manager,Thompson LLC,Software,"Java, AWS, Machine Learning","['Java', 'AWS', 'Machine Learning']",66000.0,Senior Level
"Nurse, mental health",Mason-Aguirre,Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",51000.0,Mid Level
Control and instrumentation engineer,"Sampson, Dougherty and Williams",Education,Curriculum Design,['Curriculum Design'],91000.0,Entry Level
Textile designer,"Quinn, Mitchell and Tanner",Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",58000.0,Senior Level
Financial risk analyst,Hickman Ltd,Healthcare,"Medical Research, Patient Care, Pharmaceuticals, Nursing","['Medical Research', 'Patient Care', 'Pharmaceuticals', 'Nursing']",111000.0,Mid Level
Minerals surveyor,Wu-Jackson,Finance,Financial Modeling,['Financial Modeling'],94000.0,Mid Level
Furniture designer,Hester Ltd,Education,"Curriculum Design, Teaching, EdTech","['Curriculum Design', 'Teaching', 'EdTech']",136000.0,Senior Level
"Psychologist, clinical",Huerta-Wood,Finance,"Python, SQL, Excel","['Python', 'SQL', 'Excel']",123000.0,Mid Level
Health and safety inspector,"Garcia, Hays and Dennis",Software,Python,['Python'],45000.0,Mid Level
Community arts worker,Lawrence-Warren,Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",82000.0,Mid Level
"Administrator, local government",Reed-Holt,Software,"C++, React, SQL, AWS","['C++', 'React', 'SQL', 'AWS']",93000.0,Senior Level
"Scientist, research (physical sciences)","Day, Lyons and Banks",Software,AWS,['AWS'],41000.0,Mid Level
"Engineer, petroleum",Orozco Group,Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",111000.0,Senior Level
Artist,"Richardson, Cooley and Forbes",Finance,Excel,['Excel'],108000.0,Entry Level
"Scientist, product/process development",Miller-Smith,Software,AWS,['AWS'],140000.0,Senior Level
Graphic designer,Soto Inc,Marketing,"Market Research, Google Ads","['Market Research', 'Google Ads']",70000.0,Entry Level
Database administrator,Pierce Inc,Retail,"Sales, Merchandising","['Sales', 'Merchandising']",117000.0,Mid Level
Ship broker,"Barnes, Warner and Byrd",Software,"Java, AWS, SQL, React","['Java', 'AWS', 'SQL', 'React']",59000.0,Entry Level
Human resources officer,Walker-Smith,Education,"Research, Teaching, EdTech, Curriculum Design","['Research', 'Teaching', 'EdTech', 'Curriculum Design']",67000.0,Entry Level
"Lecturer, higher education",Hudson-Cooper,Marketing,"Social Media, Google Ads","['Social Media', 'Google Ads']",57000.0,Senior Level
"Scientist, forensic",Andrade PLC,Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",102000.0,Senior Level
"Doctor, general practice",Stone-Frederick,Marketing,Content Writing,['Content Writing'],148000.0,Entry Level
"Lecturer, further education",Washington Inc,Software,"Java, AWS, SQL","['Java', 'AWS', 'SQL']",75000.0,Mid Level
Seismic interpreter,Moore Group,Marketing,Google Ads,['Google Ads'],113000.0,Entry Level
Barrister's clerk,Anderson-Ramirez,Software,"Java, AWS","['Java', 'AWS']",69000.0,Senior Level
Systems developer,Schroeder LLC,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",42000.0,Senior Level
Restaurant manager,Larsen-Welch,Healthcare,"Nursing, Patient Care, Medical Research, Pharmaceuticals","['Nursing', 'Patient Care', 'Medical Research', 'Pharmaceuticals']",148000.0,Mid Level
Fashion designer,Rivers-Kline,Education,"EdTech, Curriculum Design, Teaching","['EdTech', 'Curriculum Design', 'Teaching']",50000.0,Senior Level
Acupuncturist,Glover-Anderson,Education,"EdTech, Curriculum Design","['EdTech', 'Curriculum Design']",108000.0,Entry Level
Higher education lecturer,Estes-Hudson,Finance,"Risk Analysis, Excel, SQL","['Risk Analysis', 'Excel', 'SQL']",43000.0,Entry Level
Ranger/warden,"Simpson, Ward and Stewart",Healthcare,"Nursing, Pharmaceuticals, Patient Care","['Nursing', 'Pharmaceuticals', 'Patient Care']",45000.0,Senior Level
"Accountant, chartered management",Wilson-Gomez,Healthcare,"Pharmaceuticals, Medical Research, Nursing","['Pharmaceuticals', 'Medical Research', 'Nursing']",140000.0,Entry Level
Architectural technologist,"Sawyer, York and Lester",Education,"EdTech, Research, Teaching, Curriculum Design","['EdTech', 'Research', 'Teaching', 'Curriculum Design']",124000.0,Entry Level
Glass blower/designer,Fisher-Campbell,Education,"Curriculum Design, Research, EdTech, Teaching","['Curriculum Design', 'Research', 'EdTech', 'Teaching']",48000.0,Mid Level
Visual merchandiser,"Estes, Obrien and Allen",Retail,Customer Service,['Customer Service'],70000.0,Entry Level
Plant breeder/geneticist,Campbell-Walker,Finance,Risk Analysis,['Risk Analysis'],102000.0,Entry Level
Chief Marketing Officer,Reynolds and Sons,Healthcare,"Nursing, Patient Care, Medical Research, Pharmaceuticals","['Nursing', 'Patient Care', 'Medical Research', 'Pharmaceuticals']",133000.0,Senior Level
"Doctor, hospital","Crawford, Henry and Jimenez",Finance,Python,['Python'],121000.0,Entry Level
Fish farm manager,Baker Inc,Marketing,"Social Media, Market Research, Content Writing, Google Ads","['Social Media', 'Market Research', 'Content Writing', 'Google Ads']",96000.0,Mid Level
IT trainer,Clark Group,Healthcare,"Medical Research, Pharmaceuticals, Nursing, Patient Care","['Medical Research', 'Pharmaceuticals', 'Nursing', 'Patient Care']",106000.0,Mid Level
Music therapist,Todd Ltd,Software,"AWS, Python, C++","['AWS', 'Python', 'C++']",65000.0,Mid Level
"Librarian, academic","Sawyer, Williams and Reeves",Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",41000.0,Mid Level
Air cabin crew,Vega-Rios,Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",77000.0,Senior Level
Equality and diversity officer,"Ferguson, Castillo and Hernandez",Finance,"Risk Analysis, Excel, Financial Modeling","['Risk Analysis', 'Excel', 'Financial Modeling']",129000.0,Entry Level
Research scientist (life sciences),Fry LLC,Marketing,"Market Research, Content Writing","['Market Research', 'Content Writing']",41000.0,Entry Level
Armed forces training and education officer,"Foley, Williams and Guzman",Retail,Sales,['Sales'],54000.0,Senior Level
Field trials officer,Harding Group,Software,SQL,['SQL'],92000.0,Mid Level
Charity officer,Spencer-Camacho,Retail,"Sales, Merchandising","['Sales', 'Merchandising']",136000.0,Senior Level
"Surveyor, rural practice",Hill Ltd,Software,"AWS, C++","['AWS', 'C++']",111000.0,Entry Level
"Social research officer, government",Ford Inc,Education,Teaching,['Teaching'],148000.0,Mid Level
Clinical research associate,"Reyes, Salas and Mitchell",Education,"Curriculum Design, Research","['Curriculum Design', 'Research']",125000.0,Senior Level
Conference centre manager,Horton-Chapman,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",60000.0,Mid Level
Water engineer,"Koch, Todd and Jones",Retail,"Merchandising, Customer Service","['Merchandising', 'Customer Service']",121000.0,Senior Level
Fast food restaurant manager,Stephenson Inc,Education,"Research, EdTech, Teaching, Curriculum Design","['Research', 'EdTech', 'Teaching', 'Curriculum Design']",129000.0,Mid Level
Oceanographer,Garcia-Santiago,Education,"Teaching, Curriculum Design","['Teaching', 'Curriculum Design']",146000.0,Entry Level
Police officer,Bradford-Padilla,Retail,Merchandising,['Merchandising'],87000.0,Entry Level
Dentist,Williams-May,Marketing,Content Writing,['Content Writing'],50000.0,Entry Level
"Engineer, automotive",Mcgrath-Baker,Healthcare,"Pharmaceuticals, Patient Care","['Pharmaceuticals', 'Patient Care']",57000.0,Entry Level
"Psychologist, occupational",Phillips Inc,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",52000.0,Entry Level
Commercial art gallery manager,Medina-Lawrence,Healthcare,Medical Research,['Medical Research'],85000.0,Mid Level
Media buyer,"Anderson, Anderson and Shelton",Manufacturing,"Production Planning, Quality Control","['Production Planning', 'Quality Control']",115000.0,Mid Level
Structural engineer,Smith Group,Marketing,"Google Ads, Social Media","['Google Ads', 'Social Media']",105000.0,Senior Level
Retail merchandiser,Reid Inc,Healthcare,Nursing,['Nursing'],149000.0,Entry Level
"Conservation officer, nature",Reid-Ramos,Software,"SQL, C++, AWS, Java","['SQL', 'C++', 'AWS', 'Java']",90000.0,Senior Level
"Nurse, adult","Nelson, Crane and Dorsey",Marketing,"SEO, Social Media, Market Research, Google Ads","['SEO', 'Social Media', 'Market Research', 'Google Ads']",108000.0,Mid Level
Risk manager,Beasley-Gomez,Education,"Curriculum Design, Research, EdTech","['Curriculum Design', 'Research', 'EdTech']",54000.0,Mid Level
Telecommunications researcher,Barrett-Norton,Software,"React, C++","['React', 'C++']",46000.0,Mid Level
Architect,Torres Ltd,Software,"SQL, Python, Java","['SQL', 'Python', 'Java']",102000.0,Entry Level
Physiotherapist,Moreno-Underwood,Healthcare,Pharmaceuticals,['Pharmaceuticals'],115000.0,Entry Level
Field trials officer,Torres Group,Education,"Curriculum Design, Teaching, EdTech","['Curriculum Design', 'Teaching', 'EdTech']",43000.0,Entry Level
Radio broadcast assistant,Mccarty LLC,Healthcare,"Medical Research, Patient Care, Nursing, Pharmaceuticals","['Medical Research', 'Patient Care', 'Nursing', 'Pharmaceuticals']",93000.0,Mid Level
"Scientist, physiological","Harrison, Morris and Sanchez",Marketing,"Content Writing, Market Research","['Content Writing', 'Market Research']",119000.0,Senior Level
"Presenter, broadcasting","Mcdonald, Murphy and Thomas",Marketing,"Market Research, Google Ads, SEO","['Market Research', 'Google Ads', 'SEO']",102000.0,Mid Level
Chief Operating Officer,Dunn-Sanchez,Education,"Curriculum Design, Research, EdTech","['Curriculum Design', 'Research', 'EdTech']",83000.0,Mid Level
IT sales professional,Mclean-Mahoney,Retail,"Customer Service, Sales","['Customer Service', 'Sales']",92000.0,Senior Level
"Programmer, multimedia","Gardner, Bryan and Patterson",Marketing,"Content Writing, SEO, Social Media, Market Research","['Content Writing', 'SEO', 'Social Media', 'Market Research']",130000.0,Senior Level
Environmental manager,"Young, Schultz and Hall",Education,"Teaching, Research, Curriculum Design","['Teaching', 'Research', 'Curriculum Design']",72000.0,Entry Level
"Scientist, audiological","Griffin, Schultz and Acosta",Marketing,"Market Research, Social Media, Google Ads, SEO","['Market Research', 'Social Media', 'Google Ads', 'SEO']",80000.0,Mid Level
Legal executive,Rodriguez-Dean,Finance,"Python, Excel","['Python', 'Excel']",73000.0,Senior Level
Airline pilot,Davenport-Castro,Software,"Machine Learning, Java, Python, SQL","['Machine Learning', 'Java', 'Python', 'SQL']",92000.0,Mid Level
Firefighter,Jordan Group,Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",71000.0,Entry Level
"Social research officer, government",Wilson-Baker,Healthcare,Medical Research,['Medical Research'],129000.0,Entry Level
Make,"Norman, King and Alvarez",Finance,"Excel, SQL, Risk Analysis, Python","['Excel', 'SQL', 'Risk Analysis', 'Python']",131000.0,Senior Level
Landscape architect,Rodriguez and Sons,Education,"Curriculum Design, EdTech, Research, Teaching","['Curriculum Design', 'EdTech', 'Research', 'Teaching']",147000.0,Entry Level
Chief Operating Officer,Esparza-Meyers,Healthcare,"Medical Research, Nursing, Patient Care, Pharmaceuticals","['Medical Research', 'Nursing', 'Patient Care', 'Pharmaceuticals']",88000.0,Mid Level
Patent examiner,Jacobs-Craig,Manufacturing,"Production Planning, Quality Control","['Production Planning', 'Quality Control']",120000.0,Senior Level
Aeronautical engineer,"Smith, Miller and Morrison",Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",144000.0,Senior Level
"Therapist, nutritional",Graham-Deleon,Healthcare,"Patient Care, Pharmaceuticals","['Patient Care', 'Pharmaceuticals']",91000.0,Entry Level
Information systems manager,"Wilson, Reyes and Williams",Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",77000.0,Mid Level
Sports coach,Ewing-Robinson,Software,"SQL, AWS, Python","['SQL', 'AWS', 'Python']",99000.0,Senior Level
Legal secretary,"Snow, Coleman and Miller",Healthcare,"Nursing, Patient Care, Medical Research","['Nursing', 'Patient Care', 'Medical Research']",105000.0,Entry Level
Interpreter,Wood-Durham,Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",96000.0,Mid Level
Police officer,Phillips Group,Education,"Curriculum Design, Teaching","['Curriculum Design', 'Teaching']",129000.0,Senior Level
Fish farm manager,Hughes and Sons,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",137000.0,Mid Level
"Programmer, systems",Miller Inc,Finance,"Excel, Risk Analysis, Python, Financial Modeling","['Excel', 'Risk Analysis', 'Python', 'Financial Modeling']",114000.0,Senior Level
Video editor,Underwood Ltd,Marketing,Google Ads,['Google Ads'],40000.0,Senior Level
Insurance underwriter,Martinez LLC,Education,"Research, EdTech, Teaching, Curriculum Design","['Research', 'EdTech', 'Teaching', 'Curriculum Design']",73000.0,Entry Level
Local government officer,"Beard, Jones and Smith",Manufacturing,"Quality Control, Supply Chain, Production Planning","['Quality Control', 'Supply Chain', 'Production Planning']",105000.0,Entry Level
Geophysical data processor,Harvey-Walker,Healthcare,"Medical Research, Pharmaceuticals, Nursing","['Medical Research', 'Pharmaceuticals', 'Nursing']",148000.0,Senior Level
Learning mentor,"Perez, Carter and Mcdowell",Healthcare,Pharmaceuticals,['Pharmaceuticals'],43000.0,Senior Level
Systems analyst,Martinez-Coleman,Marketing,Google Ads,['Google Ads'],150000.0,Senior Level
Tree surgeon,"Anderson, Whitehead and Wright",Retail,"Customer Service, Merchandising","['Customer Service', 'Merchandising']",97000.0,Entry Level
Air traffic controller,"Acosta, Jordan and Fisher",Manufacturing,Supply Chain,['Supply Chain'],144000.0,Senior Level
International aid/development worker,Tanner-Martinez,Marketing,"Google Ads, Content Writing","['Google Ads', 'Content Writing']",96000.0,Entry Level
Occupational therapist,"White, Wong and Green",Marketing,"Market Research, Google Ads, SEO","['Market Research', 'Google Ads', 'SEO']",96000.0,Senior Level
Social worker,Marshall-Hubbard,Education,"Curriculum Design, Teaching","['Curriculum Design', 'Teaching']",97000.0,Senior Level
Estate manager/land agent,"Peterson, Simpson and Thomas",Marketing,"Content Writing, Market Research, SEO, Social Media","['Content Writing', 'Market Research', 'SEO', 'Social Media']",45000.0,Mid Level
Geophysical data processor,"Navarro, Miller and Armstrong",Retail,"Customer Service, Merchandising","['Customer Service', 'Merchandising']",71000.0,Senior Level
"Engineer, civil (contracting)","Miller, Jones and Nelson",Software,"Java, AWS","['Java', 'AWS']",78000.0,Mid Level
"Nurse, children's",Neal-Roberson,Finance,Risk Analysis,['Risk Analysis'],122000.0,Entry Level
"Engineer, energy",Pineda Group,Software,AWS,['AWS'],41000.0,Entry Level
Higher education lecturer,"Newton, Schaefer and Villa",Retail,"Sales, Merchandising","['Sales', 'Merchandising']",101000.0,Mid Level
Economist,Mcdaniel-Lee,Education,Research,['Research'],72000.0,Mid Level
Technical brewer,"Miles, Johns and Jackson",Education,"Teaching, Curriculum Design","['Teaching', 'Curriculum Design']",123000.0,Mid Level
Video editor,"Aguilar, Hammond and Charles",Retail,"Sales, Merchandising","['Sales', 'Merchandising']",146000.0,Senior Level
"Geneticist, molecular",Wilson-Davis,Marketing,"Market Research, Social Media, SEO","['Market Research', 'Social Media', 'SEO']",111000.0,Entry Level
Plant breeder/geneticist,Meyer-Garcia,Marketing,Content Writing,['Content Writing'],67000.0,Senior Level
Health promotion specialist,Reynolds PLC,Finance,Financial Modeling,['Financial Modeling'],44000.0,Senior Level
Contracting civil engineer,Boyd PLC,Software,"C++, Python, Java","['C++', 'Python', 'Java']",107000.0,Senior Level
"Production assistant, television",Espinoza Inc,Marketing,"SEO, Social Media","['SEO', 'Social Media']",59000.0,Mid Level
"Social research officer, government",Lopez Group,Marketing,SEO,['SEO'],131000.0,Entry Level
"Surveyor, building",Miller-Jones,Healthcare,"Medical Research, Nursing, Pharmaceuticals, Patient Care","['Medical Research', 'Nursing', 'Pharmaceuticals', 'Patient Care']",81000.0,Senior Level
Magazine journalist,Logan-Cisneros,Retail,"Merchandising, Sales, Customer Service","['Merchandising', 'Sales', 'Customer Service']",93000.0,Senior Level
Jewellery designer,"Wilson, Morrow and Larson",Finance,"Excel, SQL, Financial Modeling","['Excel', 'SQL', 'Financial Modeling']",131000.0,Senior Level
"Designer, blown glass/stained glass","Mclean, Washington and Ibarra",Retail,Sales,['Sales'],99000.0,Entry Level
"Engineer, civil (consulting)",Jones-Lewis,Finance,"Risk Analysis, Python, SQL, Financial Modeling","['Risk Analysis', 'Python', 'SQL', 'Financial Modeling']",113000.0,Mid Level
Advertising copywriter,Lopez PLC,Healthcare,"Patient Care, Nursing, Pharmaceuticals, Medical Research","['Patient Care', 'Nursing', 'Pharmaceuticals', 'Medical Research']",100000.0,Entry Level
